Date,Team,Sum_Rushing Score
01/03/10,HTX,1.44070837672504
01/03/10,JAX,1.02083739249507
01/03/10,KAN,2.35191647880572
01/03/10,MIA,2.62879886036555
01/03/10,MIN,2.19895957441368
01/03/10,NOR,1.05954736585085
01/03/10,NWE,1.33226239522143
01/03/10,NYG,0.651436654492716
01/03/10,NYJ,2.83976670218638
01/03/10,OTI,1.10312147840599
01/03/10,PHI,1.37153589770895
01/03/10,PIT,1.12630605563134
01/03/10,RAI,1.41063089651749
01/03/10,RAM,1.194099874227
01/03/10,RAV,1.60431205521507
01/03/10,SDG,1.36988566279928
01/03/10,SEA,1.03156848776368
01/03/10,SFO,1.41948095935555
01/03/10,TAM,0.56859977810976
01/03/10,WAS,1.17073313049298
01/03/15,CAR,2.23763322799707
01/03/15,CRD,1.09941778052796
01/03/15,PIT,2.30857795056107
01/03/15,RAV,0.951236157985693
01/03/16,ATL,0.716058337271061
01/03/16,BUF,1.59338895910749
01/03/16,CAR,1.43549001289592
01/03/16,CHI,1.32179788545654
01/03/16,CIN,1.32747157566052
01/03/16,CLE,1.19442177399151
01/03/16,CLT,1.84840488711176
01/03/16,CRD,0.524291527998841
01/03/16,DAL,1.46450637792051
01/03/16,DEN,1.25483055834779
01/03/16,DET,1.14796878401514
01/03/16,GNB,1.43986108391659
01/03/16,HTX,1.42421219147229
01/03/16,JAX,0.841049734834034
01/03/16,KAN,1.55661277526684
01/03/16,MIA,1.44204518389175
01/03/16,MIN,1.49560178702614
01/03/16,NOR,1.46898631216903
01/03/16,NWE,1.17899639308985
01/03/16,NYG,1.2052232773658
01/03/16,NYJ,1.02474756716982
01/03/16,OTI,1.8272387229532
01/03/16,PHI,1.64075758663273
01/03/16,PIT,0.763456656405023
01/03/16,RAI,0.857775252211133
01/03/16,RAM,1.65266322481486
01/03/16,RAV,1.40852490889188
01/03/16,SDG,1.26377574956302
01/03/16,SEA,2.26222360190103
01/03/16,SFO,1.3067079636859
01/03/16,TAM,0.975176640501149
01/03/16,WAS,1.58094179563922
01/04/03,ATL,1.51560096304338
01/04/03,CLT,0.874009357694009
01/04/03,GNB,0.868930573134393
01/04/03,NYJ,2.51835231470267
01/04/04,CLT,1.15838642043753
01/04/04,DEN,1.11776626775198
01/04/04,GNB,1.24136048408495
01/04/04,SEA,0.790997057773668
01/04/09,MIA,1.39661241807105
01/04/09,MIN,1.13601217383745
01/04/09,PHI,0.916547645640815
01/04/09,RAV,1.6892245506632
01/04/14,CLT,1.24867866125954
01/04/14,KAN,1.68925366409847
01/04/14,NOR,1.75993946311452
01/04/14,PHI,0.735817993135232
01/04/15,CIN,1.43310573125642
01/04/15,CLT,1.07109951156299
01/04/15,DAL,0.676589020566216
01/04/15,DET,1.26794831090332
01/04/20,BUF,1.12272603311213
01/04/20,HTX,1.09226463558913
01/04/20,NWE,1.87744634826224
01/04/20,OTI,1.21469260993747
01/05/03,CLE,0.888738974818386
01/05/03,NYG,0.806986857390837
01/05/03,PIT,1.72085375575247
01/05/03,SFO,1.35020010305225
01/05/08,JAX,1.18063192305212
01/05/08,PIT,1.22796830953961
01/05/08,SEA,1.28070585307621
01/05/08,WAS,1.40079039883376
01/05/13,CIN,0.935252611212798
01/05/13,GNB,1.75106526700257
01/05/13,HTX,1.40190133699372
01/05/13,MIN,0.872631550490735
01/05/14,CIN,0.994189871048949
01/05/14,GNB,1.62055648635537
01/05/14,SDG,1.98546104368496
01/05/14,SFO,1.40654537686949
01/05/19,CLT,1.51110417557772
01/05/19,DAL,1.39668637312183
01/05/19,HTX,1.28076597996652
01/05/19,SEA,1.25520746203975
01/05/20,MIN,2.20823584783064
01/05/20,NOR,1.3446226587219
01/05/20,PHI,1.00940013978687
01/05/20,SEA,0.937272605560705
01/06/01,MIA,1.07619330796569
01/06/01,MIN,1.07580713101055
01/06/01,NOR,1.16879334930348
01/06/01,RAI,2.35853897118601
01/06/02,ATL,1.24187850744629
01/06/02,BUF,1.15257676355332
01/06/02,CAR,1.08959515693351
01/06/02,CHI,1.1587186014174
01/06/02,CIN,1.05966106581302
01/06/02,CLE,1.32294180907585
01/06/02,CLT,1.01093331523956
01/06/02,CRD,0.899416796912357
01/06/02,DAL,1.27092758901314
01/06/02,DEN,1.04651991085966
01/06/02,DET,1.82489811614618
01/06/02,GNB,0.791611355628073
01/06/02,JAX,0.977245080771664
01/06/02,KAN,1.02404052358413
01/06/02,MIA,1.82733711117507
01/06/02,NOR,1.06090946015452
01/06/02,NWE,1.71587760397867
01/06/02,NYG,1.14114762560745
01/06/02,NYJ,1.46001673814624
01/06/02,OTI,0.651791433191127
01/06/02,PHI,1.23565759910203
01/06/02,PIT,2.39203661984792
01/06/02,RAI,1.55713335924206
01/06/02,RAM,1.9537314976298
01/06/02,SEA,1.34757524402093
01/06/02,SFO,1.58593292815284
01/06/02,TAM,1.17811310902566
01/06/02,WAS,1.42645213223443
01/06/07,CLT,1.18538575632505
01/06/07,DAL,0.932697352047069
01/06/07,KAN,1.07645328100522
01/06/07,SEA,1.19832699604734
01/06/08,NYG,0.720764763676842
01/06/08,OTI,1.81191625419056
01/06/08,SDG,0.935853289977994
01/06/08,TAM,1.49767232810551
01/06/13,CLT,1.37569675989824
01/06/13,RAV,1.3332320855656
01/06/13,SEA,1.51333546278953
01/06/13,WAS,1.20017249702718
01/06/18,ATL,1.35438989014955
01/06/18,KAN,1.01288623579483
01/06/18,OTI,0.916850720183888
01/06/18,RAM,1.4796691343428
01/06/19,CHI,1.65346610719339
01/06/19,PHI,1.06008418925185
01/06/19,RAV,0.925561012864503
01/06/19,SDG,1.21620148984778
01/07/01,NYG,1.73361371854984
01/07/01,OTI,1.13288105731697
01/07/01,PHI,1.15234615112204
01/07/01,RAV,1.1155038130988
01/07/02,MIN,1.20879224497047
01/07/02,RAV,2.14198379507764
01/07/06,JAX,1.4796735856173
01/07/06,NWE,1.84122671447077
01/07/06,TAM,0.964267072656812
01/07/06,WAS,1.28779757263447
01/07/07,NWE,1.94567538878136
01/07/07,NYG,1.29031764534689
01/07/07,NYJ,1.15707355694047
01/07/07,PHI,1.50205628249482
01/07/12,CIN,1.33351256529281
01/07/12,DET,1.16434358916665
01/07/12,HTX,1.41859896851825
01/07/12,NOR,1.82114396331649
01/07/17,DET,0.843525547542061
01/07/17,HTX,1.61965830881653
01/07/17,RAI,1.44790620693236
01/07/17,SEA,1.62314894509926
01/07/18,BUF,1.90488776753608
01/07/18,CAR,1.21973725936105
01/07/18,JAX,1.60131060229013
01/07/18,NOR,1.40105489222965
01/08/05,NYJ,0.959045847239627
01/08/05,RAM,1.22467429819812
01/08/05,SDG,1.27048177123145
01/08/05,SEA,1.29939191842342
01/08/06,CAR,1.77553017022767
01/08/06,CIN,1.22455157214575
01/08/06,NYG,0.309060489274441
01/08/06,PIT,1.69383990344479
01/08/11,CLT,0.676620920167364
01/08/11,NOR,1.56483345932556
01/08/11,NYJ,1.49240419124409
01/08/11,SEA,1.52211693619801
01/08/12,ATL,1.20301751510478
01/08/12,DEN,1.34245339842019
01/08/12,NYG,1.35943482828549
01/08/12,PIT,1.72528510408899
01/08/17,GNB,1.5585426753233
01/08/17,MIA,1.09463356051127
01/08/17,NYG,1.19008171298822
01/08/17,PIT,1.17519506594346
01/09/05,CLT,1.10322199154151
01/09/05,DEN,0.951388457278355
01/09/05,GNB,1.30871311836036
01/09/05,MIN,1.00796155736101
01/09/10,CIN,0.830834193015708
01/09/10,DAL,1.4863051825288
01/09/10,NYJ,1.38426764257631
01/09/10,PHI,1.10392185289488
01/09/11,GNB,1.23117986584747
01/09/11,KAN,1.30277692204543
01/09/11,PHI,1.28097004657489
01/09/11,RAV,1.78264561382508
01/09/16,CIN,1.26152296341084
01/09/16,HTX,1.64344435668955
01/09/16,KAN,1.86502884529942
01/09/16,PIT,1.28347693838215
01/10/04,CAR,2.29226082649362
01/10/04,NWE,1.26484836074724
01/10/04,OTI,1.00076209841168
01/10/04,RAM,0.685542627517965
01/10/09,CAR,0.717745605929591
01/10/09,CRD,1.58221709886123
01/10/09,OTI,1.22841609406223
01/10/09,RAV,1.08519049548629
01/10/10,CRD,1.59903824239912
01/10/10,GNB,1.62523941953737
01/10/10,NWE,1.17151543461815
01/10/10,RAV,1.658792642553
01/10/15,CAR,1.77972502239083
01/10/15,NWE,1.39026027711195
01/10/15,RAV,1.28708600869243
01/10/15,SEA,0.94256268298422
01/10/16,GNB,1.68914983827088
01/10/16,MIN,1.14311669832334
01/10/16,SEA,1.49124066526652
01/10/16,WAS,1.62420050778897
01/11/03,ATL,1.20758654161405
01/11/03,OTI,1.41724395282412
01/11/03,PHI,1.41106882852651
01/11/03,PIT,1.2417637614302
01/11/04,CLT,1.14868057102536
01/11/04,GNB,1.38552849158469
01/11/04,KAN,1.49252722419214
01/11/04,PHI,1.07232681404491
01/11/09,NYG,0.994867375935271
01/11/09,PHI,0.929075643057305
01/11/09,PIT,2.23406060626373
01/11/09,SDG,0.276740351220718
01/11/14,CLT,1.12463017922814
01/11/14,NOR,1.0200468887031
01/11/14,NWE,2.25301444551866
01/11/14,SEA,1.44878344552096
01/11/15,CLT,1.32453217126665
01/11/15,DAL,1.15479417224112
01/11/15,DEN,0.696831347509109
01/11/15,GNB,1.47459098175785
01/11/20,MIN,0.530281517016133
01/11/20,OTI,1.20220803910351
01/11/20,RAV,1.13364621424929
01/11/20,SFO,1.76114562627596
01/12/02,NYJ,1.3328299667212
01/12/02,PHI,1.38554698472868
01/12/02,RAI,2.05097120439789
01/12/02,TAM,0.865089237546022
01/12/03,NYJ,1.53574738103461
01/12/03,RAI,1.31961042598656
01/12/03,SFO,0.596397469020999
01/12/03,TAM,1.65939053171465
01/12/08,GNB,1.08171630243724
01/12/08,JAX,0.9200233825274
01/12/08,NWE,1.43767289228684
01/12/08,SEA,1.12786339716373
01/12/13,DEN,1.24718417940097
01/12/13,GNB,1.10022140550239
01/12/13,RAV,1.53317588244309
01/12/13,SFO,1.83849549997811
01/12/14,CAR,1.24844223524501
01/12/14,DEN,1.13230627948009
01/12/14,SDG,1.10530272905491
01/12/14,SFO,1.01872629234273
01/12/19,CLT,0.989395184727313
01/12/19,DAL,0.750372437456
01/12/19,KAN,2.0395678267328
01/12/19,RAM,5.31181671833559
01/12/20,GNB,2.03146239529794
01/12/20,HTX,1.29849013421678
01/12/20,KAN,1.49360701417101
01/12/20,SEA,1.66996541412713
01/13/02,GNB,1.57491115328533
01/13/02,MIA,1.13620458465988
01/13/02,RAV,2.5767864816769
01/13/02,SFO,1.26092747851605
01/13/07,CLT,0.943735206432556
01/13/07,NOR,1.63199716764024
01/13/07,PHI,1.07714271403223
01/13/07,RAV,1.21690162107207
01/13/08,CLT,0.813011644622093
01/13/08,DAL,1.10745542485185
01/13/08,NYG,0.991913078066739
01/13/08,SDG,1.45751001216829
01/13/13,ATL,1.3052793807615
01/13/13,HTX,0.719720833665332
01/13/13,NWE,1.36151246325505
01/13/13,SEA,1.40641919113719
01/13/18,ATL,0.696213295999051
01/13/18,NWE,1.85465967642061
01/13/18,OTI,0.652570497266884
01/13/18,PHI,1.94004234491551
01/13/19,NOR,1.57303149898614
01/13/19,NWE,2.07658909713679
01/13/19,PHI,1.19463553320566
01/13/19,SDG,0.619653681276596
01/14/01,MIN,0.626725373212492
01/14/01,NYG,1.29159475540203
01/14/01,RAI,1.06933146867894
01/14/01,RAV,1.1607152935526
01/14/06,DEN,1.05428325499983
01/14/06,NWE,0.874049851122794
01/14/06,SEA,1.33956088028878
01/14/06,WAS,1.10761346272442
01/14/07,CHI,1.15384467534863
01/14/07,NWE,1.10639631965178
01/14/07,SDG,1.7323128118129
01/14/07,SEA,1.21372435980806
01/14/12,DEN,1.5713225774009
01/14/12,NOR,1.11533065976037
01/14/12,NWE,1.89776348186108
01/14/12,SFO,1.72942228452723
01/14/17,ATL,1.25272278314934
01/14/17,HTX,1.29381524079377
01/14/17,NWE,1.6433500049142
01/14/17,SEA,1.5320128927697
01/14/18,JAX,1.31447344317585
01/14/18,MIN,1.3718889924573
01/14/18,NOR,1.2165393221424
01/14/18,PIT,0.742683439089774
01/15/05,ATL,1.54260911131209
01/15/05,NYJ,1.18585612564626
01/15/05,PIT,1.47944701555403
01/15/05,RAM,1.24510622461579
01/15/06,CAR,1.2793198773094
01/15/06,CHI,1.33280408741386
01/15/06,CLT,0.685508314290802
01/15/06,PIT,1.57580761825467
01/15/11,ATL,1.39009489709925
01/15/11,GNB,1.64978229338752
01/15/11,PIT,1.56355246088873
01/15/11,RAV,0.857878645776159
01/15/12,GNB,1.60613754783283
01/15/12,HTX,0.744632493542454
01/15/12,NYG,1.20663457137284
01/15/12,RAV,1.11070094003032
01/15/17,DAL,0.775957294495138
01/15/17,GNB,1.11180779879751
01/15/17,KAN,1.21731847348332
01/15/17,PIT,0.808749671863555
01/16/05,CLT,0.580616548641713
01/16/05,MIN,1.28136748515512
01/16/05,NWE,1.4625288056406
01/16/05,PHI,0.952184007952876
01/16/10,CLT,1.07192474792474
01/16/10,CRD,1.56112457349861
01/16/10,NOR,2.27914947903359
01/16/10,RAV,1.43189865332944
01/16/11,CHI,1.57780003364569
01/16/11,NWE,2.13685802999195
01/16/11,NYJ,1.25448265746985
01/16/11,SEA,1.89558362644986
01/16/16,CRD,0.818906220110645
01/16/16,GNB,1.29440629259736
01/16/16,KAN,1.12451201507152
01/16/16,NWE,1.21989465233901
01/17/10,DAL,1.46831814026859
01/17/10,MIN,0.971029738837679
01/17/10,NYJ,1.30135822617556
01/17/10,SDG,0.948998483861705
01/17/16,CAR,1.67597384948566
01/17/16,DEN,1.00033766012499
01/17/16,PIT,1.0621773374089
01/17/16,SEA,1.32530000825824
01/18/04,CAR,1.88705159371292
01/18/04,CLT,1.29243047968971
01/18/04,NWE,1.43636452752517
01/18/04,PHI,1.05164392883493
01/18/09,CRD,0.931049590486108
01/18/09,PHI,1.03074507641837
01/18/09,PIT,1.07097562357211
01/18/09,RAV,1.57807853093247
01/18/15,CLT,1.01514513650445
01/18/15,GNB,1.58539995515495
01/18/15,NWE,2.8378596445376
01/18/15,SEA,1.49730594344274
01/19/02,CHI,2.1172900146887
01/19/02,NWE,1.36338193652398
01/19/02,PHI,1.35316883351344
01/19/02,RAI,1.38666146047458
01/19/03,OTI,1.41354491702694
01/19/03,PHI,1.22488429783513
01/19/03,RAI,1.39450856579522
01/19/03,TAM,1.24273101930691
01/19/14,DEN,1.20630808560779
01/19/14,NWE,1.23682048266881
01/19/14,SEA,0.998132646381357
01/19/14,SFO,1.61629875816078
01/19/20,GNB,0.931948067922165
01/19/20,KAN,1.46481197261504
01/19/20,OTI,0.98593226212751
01/19/20,SFO,2.07400384538815
01/20/02,GNB,1.56596430578562
01/20/02,PIT,2.09531644779525
01/20/02,RAM,1.25825979969509
01/20/02,RAV,0.777802294130561
01/20/08,GNB,0.542508381448719
01/20/08,NWE,1.76282827439302
01/20/08,NYG,1.12277826023286
01/20/08,SDG,0.978332803984077
01/20/13,ATL,1.4616754796184
01/20/13,NWE,1.50878083433199
01/20/13,RAV,1.35988681442582
01/20/13,SFO,1.53575450354423
01/20/19,KAN,0.670359665382183
01/20/19,NOR,1.37134185922149
01/20/19,NWE,1.62307043502807
01/20/19,RAM,3.41222392650574
01/21/07,CHI,1.62098511991944
01/21/07,CLT,1.1293274611753
01/21/07,NOR,1.2223404379232
01/21/07,NWE,1.54955774802083
01/21/18,JAX,1.25041122305643
01/21/18,MIN,1.20016518350648
01/21/18,NWE,1.42615343105985
01/21/18,PHI,1.92898666390163
01/22/06,CAR,0.845909033861414
01/22/06,DEN,1.02451153531612
01/22/06,PIT,1.30763028804416
01/22/06,SEA,1.51245180618548
01/22/12,NWE,1.57841217730887
01/22/12,NYG,0.864043660609198
01/22/12,RAV,0.992920588120746
01/22/12,SFO,1.30699154239615
01/22/17,ATL,1.61783702729876
01/22/17,GNB,1.8670561783498
01/22/17,NWE,1.21575221238617
01/22/17,PIT,0.663708964973007
01/23/05,ATL,1.04341393341131
01/23/05,NWE,1.68396606594516
01/23/05,PHI,1.42209754437486
01/23/05,PIT,1.40495254132998
01/23/11,CHI,1.47181103026952
01/23/11,GNB,1.39444755975727
01/23/11,NYJ,1.08561750730682
01/23/11,PIT,1.42621383966407
01/24/10,CLT,1.19020896639541
01/24/10,MIN,1.50181514403588
01/24/10,NOR,1.16413337689759
01/24/10,NYJ,1.15176941946416
01/24/16,CAR,2.05024479378394
01/24/16,CRD,0.687738161287854
01/24/16,DEN,0.893679326347526
01/24/16,NWE,1.16991470630751
01/26/03,RAI,0.790535616841378
01/26/03,TAM,1.57884430165613
01/27/02,NWE,1.39605907945185
01/27/02,PHI,1.35581583981742
01/27/02,PIT,1.22678743943661
01/27/02,RAM,0.900017977021968
01/28/01,NYG,0.875323567142192
01/28/01,RAV,1.24352373001434
02/01/04,CAR,0.77196628587217
02/01/04,NWE,1.26790183172165
02/01/09,CRD,1.04374827740656
02/01/09,PIT,1.17773545681631
02/01/15,NWE,1.40436537447042
02/01/15,SEA,1.20575168846796
02/02/14,DEN,1.06649335704124
02/02/14,SEA,1.44980507535046
02/03/02,NWE,1.87071234755459
02/03/02,RAM,1.28985255372359
02/03/08,NWE,0.933805522224458
02/03/08,NYG,0.915578522285253
02/03/13,RAV,1.41277686396564
02/03/13,SFO,1.2323489641568
02/03/19,NWE,1.86745417099869
02/03/19,RAM,2.04628092315427
02/04/07,CHI,0.90188607572034
02/04/07,CLT,1.42193503887017
02/04/18,NWE,1.82846736546475
02/04/18,PHI,1.75436526475507
02/05/06,PIT,1.78080427358169
02/05/06,SEA,1.03444617214314
02/05/12,NWE,0.990378622307107
02/05/12,NYG,1.30228942371468
02/05/17,ATL,0.736893149233839
02/05/17,NWE,1.6908476856813
02/06/05,NWE,1.2514886398717
02/06/05,PHI,0.844383478825096
02/06/11,GNB,0.606247234046414
02/06/11,PIT,1.40701051529554
02/07/10,CLT,1.02824745787429
02/07/10,NOR,1.30597843139095
02/07/16,CAR,1.36249369984087
02/07/16,DEN,0.696401188825815
08/01/19,ATL,1.50446364683964
08/01/19,DEN,0.979273421774233
08/02/18,CHI,0.626903326260491
08/02/18,RAV,1.46553773489672
08/03/14,BUF,1.64461317328497
08/03/14,NYG,1.85987134052039
08/03/17,CRD,1.59156843836894
08/03/17,DAL,1.28883856949224
08/04/13,DAL,1.40377362504797
08/04/13,MIA,2.00553784996762
08/05/12,CRD,1.03239473207762
08/05/12,NOR,1.82315756139306
08/07/14,CIN,1.46878585222846
08/07/14,CLT,1.60297826266891
08/07/14,DAL,0.955163185877578
08/07/14,DEN,1.30021795602679
08/07/14,KAN,2.2125446541274
08/07/14,NWE,1.63567203918341
08/07/14,NYJ,1.72123078824899
08/07/14,RAV,1.82168691419487
08/07/14,SDG,2.20811312769976
08/07/14,SEA,1.46629061276947
08/07/14,SFO,0.889943917395595
08/07/14,WAS,1.67051744381995
08/08/13,ATL,2.02099635105467
08/08/13,CIN,2.05716991274526
08/08/13,CLE,1.13921477603963
08/08/13,DEN,1.70847897239418
08/08/13,OTI,1.96898469160583
08/08/13,RAM,1.70681885635147
08/08/13,RAV,1.51818643334555
08/08/13,SDG,2.48382297354944
08/08/13,SEA,1.58900752552777
08/08/13,SFO,1.63207758999304
08/08/13,TAM,1.48435970020299
08/08/13,WAS,0.694088348425967
08/08/14,ATL,1.45879794814829
08/08/14,BUF,1.60340726285135
08/08/14,CAR,1.26007654793655
08/08/14,CHI,1.91123512696892
08/08/14,JAX,1.72667918525897
08/08/14,MIA,1.09490157330979
08/08/14,MIN,1.59625248324904
08/08/14,NOR,1.36183622849841
08/08/14,PHI,0.528928561249594
08/08/14,RAI,1.86250461185056
08/08/14,RAM,1.58790647442234
08/08/14,TAM,1.65710187623595
08/08/19,ATL,2.01372380145656
08/08/19,BUF,2.51629683226914
08/08/19,CAR,1.84639240599665
08/08/19,CHI,1.79807361506332
08/08/19,CLE,0.929192248630751
08/08/19,CLT,1.34731578458764
08/08/19,CRD,1.98892768539949
08/08/19,DEN,1.69077579055812
08/08/19,DET,1.638521897433
08/08/19,GNB,1.43835727499363
08/08/19,HTX,1.40037366230711
08/08/19,JAX,1.07896423336382
08/08/19,MIA,2.69779041164051
08/08/19,NWE,1.17271331084764
08/08/19,NYG,1.86726917678474
08/08/19,NYJ,1.4227679138316
08/08/19,OTI,1.21393965598442
08/08/19,PHI,1.27860765803661
08/08/19,RAV,2.5817184988132
08/08/19,SDG,2.18631016579269
08/08/19,SEA,1.59192282290651
08/08/19,WAS,2.32748200150306
08/09/12,ATL,0.925456573245561
08/09/12,BUF,1.49404271064514
08/09/12,CHI,1.29330642161376
08/09/12,DEN,1.26938019359984
08/09/12,GNB,0.764575599783042
08/09/12,NOR,1.43383730119986
08/09/12,NWE,1.4939485246991
08/09/12,PHI,1.45723865913524
08/09/12,PIT,1.27532593553269
08/09/12,RAV,1.78429064894286
08/09/12,SDG,1.95883296125162
08/09/12,WAS,1.8365851538652
08/09/13,CAR,1.45263195990399
08/09/13,CHI,1.10766605646352
08/09/13,CRD,0.899712282142318
08/09/13,DAL,1.24149852887608
08/09/13,DET,1.89841957163452
08/09/13,GNB,0.857052920989947
08/09/13,HTX,1.65364274883119
08/09/13,JAX,1.2091316703892
08/09/13,KAN,1.83159018321029
08/09/13,MIA,1.73069575337365
08/09/13,MIN,0.790097171226121
08/09/13,NOR,1.9111936946698
