Date,Team,Sum_Rushing Score
01/03/10,HTX,1.18894450386223
01/03/10,JAX,0.810485221081436
01/03/10,KAN,2.04310426066334
01/03/10,MIA,1.84131880433759
01/03/10,MIN,1.64213889231613
01/03/10,NOR,0.863156377771417
01/03/10,NWE,1.04138627044065
01/03/10,NYG,0.50069884134824
01/03/10,NYJ,2.32121740126032
01/03/10,OTI,0.922445979676457
01/03/10,PHI,0.901981347725238
01/03/10,PIT,0.95399233308269
01/03/10,RAI,0.955176393588825
01/03/10,RAM,0.853393896354072
01/03/10,RAV,1.41155367245057
01/03/10,SDG,0.899735937202634
01/03/10,SEA,0.825086605462493
01/03/10,SFO,1.16006118182747
01/03/10,TAM,0.387985922236294
01/03/10,WAS,0.821599676057461
01/03/15,CAR,1.55959868620719
01/03/15,CRD,0.647355137897065
01/03/15,PIT,1.4440160200604
01/03/15,RAV,0.65785614063127
01/03/16,ATL,0.676058956834142
01/03/16,BUF,1.36110214411716
01/03/16,CAR,1.35775929674034
01/03/16,CHI,1.16762691869364
01/03/16,CIN,1.17711528200497
01/03/16,CLE,0.954610208349269
01/03/16,CLT,1.5268580196679
01/03/16,CRD,0.355358831869035
01/03/16,DAL,1.14556609776299
01/03/16,DEN,1.3163530436287
01/03/16,DET,0.876924816664631
01/03/16,GNB,1.10435068151419
01/03/16,HTX,1.33889889668667
01/03/16,JAX,0.624369053736815
01/03/16,KAN,1.56031825454901
01/03/16,MIA,1.1080032485962
01/03/16,MIN,1.4582868778614
01/03/16,NOR,1.15305809014054
01/03/16,NWE,0.928813660961471
01/03/16,NYG,1.23339259144993
01/03/16,NYJ,0.931575071344783
01/03/16,OTI,1.7521794570943
01/03/16,PHI,1.4403187970115
01/03/16,PIT,0.494606713511989
01/03/16,RAI,0.652339876911577
01/03/16,RAM,1.46022912282485
01/03/16,RAV,1.05194580871846
01/03/16,SDG,1.07059393210742
01/03/16,SEA,1.9581868260091
01/03/16,SFO,1.14239137446195
01/03/16,TAM,0.848675416093641
01/03/16,WAS,1.34028620159361
01/04/03,ATL,1.45433164010861
01/04/03,CLT,0.699729455406082
01/04/03,GNB,0.69216962313735
01/04/03,NYJ,2.1452804283482
01/04/04,CLT,1.31087308563421
01/04/04,DEN,1.26490581258061
01/04/04,GNB,1.40476961698342
01/04/04,SEA,0.895121641239295
01/04/09,MIA,1.57953974885268
01/04/09,MIN,1.37064097072895
01/04/09,PHI,1.05922694673447
01/04/09,RAV,1.99474817651477
01/04/14,CLT,1.01254134155371
01/04/14,KAN,1.47367570172882
01/04/14,NOR,1.58817699540637
01/04/14,PHI,0.686850805004673
01/04/15,CIN,1.10134131462286
01/04/15,CLT,0.820931569340324
01/04/15,DAL,0.496299400610823
01/04/15,DET,0.876642803153343
01/04/20,BUF,0.908372708941287
01/04/20,HTX,0.863197273066878
01/04/20,NWE,1.27097864205898
01/04/20,OTI,1.0447627150408
01/05/03,CLE,0.721654668719589
01/05/03,NYG,0.800380335675671
01/05/03,PIT,1.35902353970693
01/05/03,SFO,1.20813045871188
01/05/08,JAX,1.04369453742334
01/05/08,PIT,0.926379961166406
01/05/08,SEA,0.997245473077947
01/05/08,WAS,0.977685460298486
01/05/13,CIN,0.80279734927035
01/05/13,GNB,1.44447061338155
01/05/13,HTX,1.2793531347773
01/05/13,MIN,0.87127348110657
01/05/14,CIN,0.852841107866477
01/05/14,GNB,1.36239570160043
01/05/14,SDG,1.70095432485829
01/05/14,SFO,1.26826375563949
01/05/19,CLT,1.24460622939167
01/05/19,DAL,1.08415048858778
01/05/19,HTX,0.921587564298238
01/05/19,SEA,0.88574514432718
01/05/20,MIN,1.50932778251141
01/05/20,NOR,0.985229487101934
01/05/20,PHI,0.740306006717278
01/05/20,SEA,0.633338071488671
01/06/01,MIA,0.753003524093641
01/06/01,MIN,0.905147376080139
01/06/01,NOR,0.870327703713377
01/06/01,RAI,1.76720192032236
01/06/02,ATL,1.11755722576174
01/06/02,BUF,0.999456816132195
01/06/02,CAR,1.04736723861968
01/06/02,CHI,1.1387821063779
01/06/02,CIN,1.00777978747813
01/06/02,CLE,1.22476240128273
01/06/02,CLT,0.94333796302788
01/06/02,CRD,0.79585879945533
01/06/02,DAL,1.15597426313247
01/06/02,DEN,0.990400778789822
01/06/02,DET,1.62618759500226
01/06/02,GNB,0.784490276154415
01/06/02,JAX,0.898785705514031
01/06/02,KAN,0.96067207776195
01/06/02,MIA,1.76061592314436
01/06/02,NOR,0.878227984430875
01/06/02,NWE,1.48200936752623
01/06/02,NYG,1.11554471648736
01/06/02,NYJ,1.40604223488328
01/06/02,OTI,0.599580224073377
01/06/02,PHI,1.10933015435533
01/06/02,PIT,2.24501819533628
01/06/02,RAI,1.40327493073352
01/06/02,RAM,1.79656808774396
01/06/02,SEA,1.25733980269478
01/06/02,SFO,1.44136199082044
01/06/02,TAM,1.03322830512282
01/06/02,WAS,1.36165347454741
01/06/07,CLT,1.0411611215626
01/06/07,DAL,0.663390695261861
01/06/07,KAN,0.634641025672105
01/06/07,SEA,0.816842838287396
01/06/08,NYG,0.606675285452811
01/06/08,OTI,1.3492091046075
01/06/08,SDG,0.714775858725944
01/06/08,TAM,1.1078695199344
01/06/13,CLT,1.2440032512602
01/06/13,RAV,1.18671855302673
01/06/13,SEA,1.42967738356631
01/06/13,WAS,1.00722163008353
01/06/18,ATL,1.2901937057477
01/06/18,KAN,0.962883844735285
01/06/18,OTI,1.03774444533186
01/06/18,RAM,1.49544890393786
01/06/19,CHI,1.00699175564795
01/06/19,PHI,0.612110721962421
01/06/19,RAV,0.64208893831005
01/06/19,SDG,0.831044459385673
01/07/01,NYG,1.28068839200243
01/07/01,OTI,0.977459995867771
01/07/01,PHI,0.849489116539947
01/07/01,RAV,0.802809903211291
01/07/02,MIN,1.07380106847788
01/07/02,RAV,1.91432654535247
01/07/06,JAX,0.956068813955365
01/07/06,NWE,1.24165868400422
01/07/06,TAM,0.683614582000988
01/07/06,WAS,0.914518158883061
01/07/07,NWE,1.44680141504626
01/07/07,NYG,0.954369318383977
01/07/07,NYJ,0.755168740806342
01/07/07,PHI,1.2709196383255
01/07/12,CIN,0.992518772407536
01/07/12,DET,0.801716253195087
01/07/12,HTX,1.08848613272325
01/07/12,NOR,1.41462782419056
01/07/17,DET,0.787121529186994
01/07/17,HTX,1.58787297969098
01/07/17,RAI,1.36613242718333
01/07/17,SEA,1.59237956569165
01/07/18,BUF,1.72771242462236
01/07/18,CAR,1.06958132420518
01/07/18,JAX,1.46254062238264
01/07/18,NOR,1.13444536828155
01/08/05,NYJ,0.875630192019611
01/08/05,RAM,1.08538973803301
01/08/05,SDG,1.15497969710338
01/08/05,SEA,1.19889951687477
01/08/06,CAR,1.38158647014305
01/08/06,CIN,0.823554187516163
01/08/06,NYG,0.210091989918228
01/08/06,PIT,1.26409491287189
01/08/11,CLT,0.718342706043347
01/08/11,NOR,1.69992093370271
01/08/11,NYJ,1.60981360216177
01/08/11,SEA,1.64677844015437
01/08/12,ATL,0.845335849800845
01/08/12,DEN,1.00260297060763
01/08/12,NYG,1.02175600724782
01/08/12,PIT,1.30651041254531
01/08/17,GNB,1.50896964058202
01/08/17,MIA,1.01067715276865
01/08/17,NYG,1.13390549078542
01/08/17,PIT,1.2153234635649
01/09/05,CLT,1.0946602173954
01/09/05,DEN,0.863997211226217
01/09/05,GNB,1.21306013039795
01/09/05,MIN,0.949942133714533
01/09/10,CIN,0.744798101621466
01/09/10,DAL,1.25098630588002
01/09/10,NYJ,1.11214778988047
01/09/10,PHI,0.730692166546038
01/09/11,GNB,1.28483134680339
01/09/11,KAN,1.37390334561095
01/09/11,PHI,1.34677399017295
01/09/11,RAV,1.84747182233571
01/09/16,CIN,1.06682649809072
01/09/16,HTX,1.18409345071682
01/09/16,KAN,1.55465900091399
01/09/16,PIT,1.36425965318059
01/10/04,CAR,2.59400746563412
01/10/04,NWE,1.43134937034729
01/10/04,OTI,1.13249955005101
01/10/04,RAM,0.775785492313379
01/10/09,CAR,0.857575253570396
01/10/09,CRD,1.84290759691463
01/10/09,OTI,1.42131670979701
01/10/09,RAV,1.21808359345673
01/10/10,CRD,1.40437780026306
01/10/10,GNB,1.24718587236308
01/10/10,NWE,0.822664126884581
01/10/10,RAV,1.48568329082731
01/10/15,CAR,1.14871322003056
01/10/15,NWE,0.83094584459731
01/10/15,RAV,0.902679854331377
01/10/15,SEA,0.646055781204897
01/10/16,GNB,1.52124730182729
01/10/16,MIN,0.868810458952754
01/10/16,SEA,1.1902750300608
01/10/16,WAS,1.41262966105307
01/11/03,ATL,0.995848446930542
01/11/03,OTI,1.30792604030743
01/11/03,PHI,1.09831961015065
01/11/03,PIT,1.04672165216081
01/11/04,CLT,1.29988958604966
01/11/04,GNB,1.56791548739991
01/11/04,KAN,1.68899922620884
01/11/04,PHI,1.21348483954467
01/11/09,NYG,1.17036045231541
01/11/09,PHI,1.07700382448378
01/11/09,PIT,2.60696961688577
01/11/09,SDG,0.312243976162811
01/11/14,CLT,0.811599824742004
01/11/14,NOR,0.894725927918819
01/11/14,NWE,2.13435411752151
01/11/14,SEA,1.33668363021622
01/11/15,CLT,0.953625775941703
01/11/15,DAL,0.934799088172449
01/11/15,DEN,0.523839312066348
01/11/15,GNB,0.945678708337827
01/11/20,MIN,0.281979014346729
01/11/20,OTI,1.02624761150022
01/11/20,RAV,0.924567761788941
01/11/20,SFO,1.3507246911042
01/12/02,NYJ,1.23783936280094
01/12/02,PHI,1.30755694220895
01/12/02,RAI,1.92516635134936
01/12/02,TAM,0.750461042972477
01/12/03,NYJ,1.2839051441314
01/12/03,RAI,1.16259735427384
01/12/03,SFO,0.486915483019825
01/12/03,TAM,1.46794946996304
01/12/08,GNB,1.09170006768906
01/12/08,JAX,0.693504589346092
01/12/08,NWE,1.20816825864873
01/12/08,SEA,0.791865052343371
01/12/13,DEN,1.07064022637689
01/12/13,GNB,1.02533967998017
01/12/13,RAV,1.303490315467
01/12/13,SFO,1.86831714474814
01/12/14,CAR,1.01215836385663
01/12/14,DEN,1.07657073480148
01/12/14,SDG,0.780292007908505
01/12/14,SFO,0.892586743050111
01/12/19,CLT,0.731607869062095
01/12/19,DAL,0.61503934443085
01/12/19,KAN,1.76707710186361
01/12/19,RAM,4.60693814231282
01/12/20,GNB,1.49939042294453
01/12/20,HTX,0.916813161129621
01/12/20,KAN,1.20617907389613
01/12/20,SEA,1.2155008943682
01/13/02,GNB,1.426785835082
01/13/02,MIA,0.977804819770722
01/13/02,RAV,2.35814472681146
01/13/02,SFO,1.14274924540536
01/13/07,CLT,0.679892342690303
01/13/07,NOR,1.46518191053202
01/13/07,PHI,0.879337232777952
01/13/07,RAV,0.844611995459519
01/13/08,CLT,0.549708707349042
01/13/08,DAL,0.945364398074758
01/13/08,NYG,0.79010560133719
01/13/08,SDG,1.0539018360496
01/13/13,ATL,1.14901045130036
01/13/13,HTX,0.66499745502918
01/13/13,NWE,1.22486868433772
01/13/13,SEA,1.28544770433044
01/13/18,ATL,0.676256167518108
01/13/18,NWE,1.64541964848847
01/13/18,OTI,0.604752612711167
01/13/18,PHI,1.78530903445006
01/13/19,NOR,1.11282199056328
01/13/19,NWE,1.60036543828531
01/13/19,PHI,0.800801075271656
01/13/19,SDG,0.431723685420396
01/14/01,MIN,0.488794279675788
01/14/01,NYG,1.025916988756
01/14/01,RAI,0.74430957910863
01/14/01,RAV,0.860092813423895
01/14/06,DEN,0.813080941453527
01/14/06,NWE,0.55385907662504
01/14/06,SEA,0.988967072631556
01/14/06,WAS,0.65536719142305
01/14/07,CHI,0.994007047989268
01/14/07,NWE,0.679406017981779
01/14/07,SDG,1.37148879825074
01/14/07,SEA,1.08352747529035
01/14/12,DEN,1.13285896279904
01/14/12,NOR,0.746435488253148
01/14/12,NWE,1.373164276395
01/14/12,SFO,1.31117666086181
01/14/17,ATL,1.21477824491663
01/14/17,HTX,1.26783066268627
01/14/17,NWE,1.61846014412688
01/14/17,SEA,1.47471836460457
01/14/18,JAX,1.4569987511688
01/14/18,MIN,1.31886391153842
01/14/18,NOR,1.06434188297258
01/14/18,PIT,0.752391991065211
01/15/05,ATL,1.76216989771833
01/15/05,NYJ,1.02641780921465
01/15/05,PIT,1.47243625684323
01/15/05,RAM,1.11642958435022
01/15/06,CAR,0.902325058468042
01/15/06,CHI,0.979249071353104
01/15/06,CLT,0.517104253554201
01/15/06,PIT,1.09433421136605
01/15/11,ATL,1.42082160451835
01/15/11,GNB,1.74389180713356
01/15/11,PIT,1.63661555940248
01/15/11,RAV,0.882128917262644
01/15/12,GNB,1.17212611577728
01/15/12,HTX,0.584094505656194
01/15/12,NYG,0.849415459809028
01/15/12,RAV,0.741213714095912
01/15/17,DAL,0.800524914117134
01/15/17,GNB,1.13348733181047
01/15/17,KAN,1.16906951063989
01/15/17,PIT,0.842861513180219
01/16/05,CLT,0.494505454902613
01/16/05,MIN,1.17151709452429
01/16/05,NWE,1.44673439080572
01/16/05,PHI,0.86520579871669
01/16/10,CLT,0.687154949043501
01/16/10,CRD,1.15994729250605
01/16/10,NOR,1.75125017979676
01/16/10,RAV,0.984114603935581
01/16/11,CHI,1.71605230493098
01/16/11,NWE,2.22642637718852
01/16/11,NYJ,1.31382173185306
01/16/11,SEA,1.92626329052228
01/16/16,CRD,0.587337473736562
01/16/16,GNB,1.12181874528621
01/16/16,KAN,1.09841557430029
01/16/16,NWE,0.997209630534292
01/17/10,DAL,1.03366918475407
01/17/10,MIN,0.742713881999455
01/17/10,NYJ,0.999336168384816
01/17/10,SDG,0.712736809366226
01/17/16,CAR,1.49921251245997
01/17/16,DEN,0.890753303128615
01/17/16,PIT,0.994170533190577
01/17/16,SEA,1.17348367369942
01/18/04,CAR,2.13545765191817
01/18/04,CLT,1.46256232029951
01/18/04,NWE,1.62544343327269
01/18/04,PHI,1.1900793186609
01/18/09,CRD,1.07980480064612
01/18/09,PHI,1.22126990529589
01/18/09,PIT,1.19791308800085
01/18/09,RAV,1.8370350848378
01/18/15,CLT,0.744805018326262
01/18/15,GNB,1.09643555187874
01/18/15,NWE,2.3762134168865
01/18/15,SEA,1.18868641896907
01/19/02,CHI,2.01287212639981
01/19/02,NWE,1.14704116203199
01/19/02,PHI,1.13353446444074
01/19/02,RAI,1.17782803353857
01/19/03,OTI,1.30241998076613
01/19/03,PHI,1.02159636636319
01/19/03,RAI,1.27408414162367
01/19/03,TAM,1.04816142721382
01/19/14,DEN,0.943906823821405
01/19/14,NWE,0.993332719621176
01/19/14,SEA,0.859227862809125
01/19/14,SFO,1.35549876624432
01/19/20,GNB,0.625441575325976
01/19/20,KAN,1.16347490865453
01/19/20,OTI,0.705502232481105
01/19/20,SFO,1.81470558379344
01/20/02,GNB,1.41495374414463
01/20/02,PIT,1.98381236633231
01/20/02,RAM,1.13922127441867
01/20/02,RAV,0.635025181103606
01/20/08,GNB,0.367145172160208
01/20/08,NWE,1.46416999602717
01/20/08,NYG,0.965954294766818
01/20/08,SDG,0.771857252812974
01/20/13,ATL,1.20703652031247
01/20/13,NWE,1.27058148026698
01/20/13,RAV,1.22267568971149
01/20/13,SFO,1.45992059170343
01/20/19,KAN,0.502832079990278
01/20/19,NOR,0.829979112389821
01/20/19,NWE,1.40162400739062
01/20/19,RAM,2.38027019332934
01/21/07,CHI,1.44871884419617
01/21/07,CLT,0.957353690363189
01/21/07,NOR,0.852743053812966
01/21/07,NWE,1.0982690652178
01/21/18,JAX,1.11983697938666
01/21/18,MIN,1.03751479686944
01/21/18,NWE,1.17556635041272
01/21/18,PHI,1.76719561101551
01/22/06,CAR,0.513385363254629
01/22/06,DEN,0.770261572071654
01/22/06,PIT,0.94304269075408
01/22/06,SEA,1.23762857077116
01/22/12,NWE,1.14085518972921
01/22/12,NYG,0.590894856633607
01/22/12,RAV,0.736252728985004
01/22/12,SFO,0.962606207487835
01/22/17,ATL,1.58552161417294
01/22/17,GNB,1.80663862256007
01/22/17,NWE,1.16704738923791
01/22/17,PIT,0.655606707392165
01/23/05,ATL,1.00380079988659
01/23/05,NWE,1.58935940733655
01/23/05,PHI,1.38531188416364
01/23/05,PIT,1.35926547773371
01/23/11,CHI,1.52248247862155
01/23/11,GNB,1.4879483548133
01/23/11,NYJ,1.1037410769673
01/23/11,PIT,1.52746794117947
01/24/10,CLT,0.848099689246755
01/24/10,MIN,1.27209010787147
01/24/10,NOR,0.812619647770098
01/24/10,NYJ,0.795796491285363
01/24/16,CAR,1.86440383136687
01/24/16,CRD,0.628697872758558
01/24/16,DEN,0.712383849619871
01/24/16,NWE,0.913625954094766
01/26/03,RAI,0.575477782140146
01/26/03,TAM,1.34805543193613
01/27/02,NWE,1.19025626396696
01/27/02,PHI,1.2682378848232
01/27/02,PIT,1.0975994820941
01/27/02,RAM,0.927856640964939
01/28/01,NYG,0.651134858177528
01/28/01,RAV,0.965011037358883
02/01/04,CAR,0.873585713120339
02/01/04,NWE,1.43480479148095
02/01/09,CRD,1.15927824572462
02/01/09,PIT,1.34940230379689
02/01/15,NWE,0.850135986788943
02/01/15,SEA,1.00412735704389
02/02/14,DEN,0.717426151339931
02/02/14,SEA,1.33833853033429
02/03/02,NWE,1.68677632776745
02/03/02,RAM,1.18100228595819
02/03/08,NWE,0.712024192637637
02/03/08,NYG,0.687531855780747
02/03/13,RAV,1.14107245757739
02/03/13,SFO,1.20357929784594
02/03/19,NWE,1.30708153681908
02/03/19,RAM,1.33923318940417
02/04/07,CHI,0.617327683284416
02/04/07,CLT,1.15113797898773
02/04/18,NWE,1.60250665032246
02/04/18,PHI,1.713302552505
02/05/06,PIT,1.38917198357906
02/05/06,SEA,0.784550128073461
02/05/12,NWE,0.733385693361212
02/05/12,NYG,0.957302775909503
02/05/17,ATL,0.750091149065914
02/05/17,NWE,1.67978202526013
02/06/05,NWE,1.1261256445565
02/06/05,PHI,0.701437009193912
02/06/11,GNB,0.630792669503892
02/06/11,PIT,1.50357759461933
02/07/10,CLT,0.820567809128825
02/07/10,NOR,0.812779850506472
02/07/16,CAR,1.23568433075646
02/07/16,DEN,0.643185437236186
08/01/19,ATL,0.970055344158257
08/01/19,DEN,0.695626913558188
08/02/18,CHI,0.441890347700984
08/02/18,RAV,0.962076292091965
08/03/14,BUF,0.964892043173527
08/03/14,NYG,1.25775317927049
08/03/17,CRD,1.44657924107544
08/03/17,DAL,1.18279563354678
08/04/13,DAL,1.26377389807636
08/04/13,MIA,1.48093931465082
08/05/12,CRD,0.933841733030615
08/05/12,NOR,1.54172286820324
08/07/14,CIN,0.937780764900882
08/07/14,CLT,0.908247283158537
08/07/14,DAL,0.663198905854409
08/07/14,DEN,0.920546015067114
08/07/14,KAN,1.52546540178464
08/07/14,NWE,0.952727530557766
08/07/14,NYJ,1.0691311624208
08/07/14,RAV,1.41790659364252
08/07/14,SDG,1.51943626067975
08/07/14,SEA,0.934385963801438
08/07/14,SFO,0.574467364058096
08/07/14,WAS,1.00013509200215
08/08/13,ATL,1.50597996492884
08/08/13,CIN,1.81711285160416
08/08/13,CLE,0.835224870025877
08/08/13,DEN,1.25228138163978
08/08/13,OTI,1.67426489566024
08/08/13,RAM,1.24959222148044
08/08/13,RAV,1.19657026471454
08/08/13,SDG,1.75062221409552
08/08/13,SEA,1.31129071475402
08/08/13,SFO,1.12852162726962
08/08/13,TAM,1.14177559931323
08/08/13,WAS,0.619254507439575
08/08/14,ATL,0.924192110060451
08/08/14,BUF,1.12093469473473
08/08/14,CAR,0.8659331818872
08/08/14,CHI,1.11553043126169
08/08/14,JAX,1.07654376728845
08/08/14,MIA,0.641210787632694
08/08/14,MIN,1.11120053732844
08/08/14,NOR,1.00437836164951
08/08/14,PHI,0.295405699677408
08/08/14,RAI,1.26133577426937
08/08/14,RAM,1.09984569928326
08/08/14,TAM,0.98188306275514
08/08/19,ATL,1.47308339917852
08/08/19,BUF,1.9661941898192
08/08/19,CAR,1.22492443931247
08/08/19,CHI,1.15326579529624
08/08/19,CLE,0.62135458826024
08/08/19,CLT,0.989223497381905
08/08/19,CRD,1.18408525806184
08/08/19,DEN,0.994138953307523
08/08/19,DET,0.916644399872155
08/08/19,GNB,0.872017026646256
08/08/19,HTX,1.06791039120344
08/08/19,JAX,0.591247722141925
08/08/19,MIA,1.73090714311472
08/08/19,NWE,0.730281245963586
08/08/19,NYG,1.00366096366262
08/08/19,NYJ,0.848897398435946
08/08/19,OTI,0.791421517340053
08/08/19,PHI,0.635102138832799
08/08/19,RAV,1.5587679872933
08/08/19,SDG,1.72903568203017
08/08/19,SEA,1.0997606998319
08/08/19,WAS,1.43394992307927
08/09/12,ATL,0.789582528065292
08/09/12,BUF,1.25069980258554
08/09/12,CHI,0.979907245657071
08/09/12,DEN,1.10058257246456
08/09/12,GNB,0.572554653457896
08/09/12,NOR,1.16948291428258
08/09/12,NWE,1.25057274607136
08/09/12,PHI,1.20105126488573
08/09/12,PIT,1.10860335768781
08/09/12,RAV,1.48929153825742
08/09/12,SDG,1.57179678621077
08/09/12,WAS,1.40688491850212
08/09/13,CAR,1.09038101425837
08/09/13,CHI,0.784120273973771
08/09/13,CRD,0.699800379687267
08/09/13,DAL,1.0009105124745
08/09/13,DET,1.30742240437486
08/09/13,GNB,0.630698069076114
08/09/13,HTX,1.4159909061418
08/09/13,JAX,0.948480643666133
08/09/13,KAN,1.45170464771129
08/09/13,MIA,1.28826951785541
08/09/13,MIN,0.52223894328526
08/09/13,NOR,1.32811473060581
